# TA_all_positions_ITRF00.csv
# All Telescope Array positions in WGS84/ITRF00
# ENU coordinates relative to CLF ground origin (ITRF00)
#   Origin: lat=39.296917698, lon=-112.908732386, h=1370.017 m
#
# outlier=1: flagged for review
# sigma_h, sigma_horizontal: estimated uncertainties (m)
#
category,site,name,latitude,longitude,h_itrf00,sigma_h,east_clf,north_clf,up_clf,sigma_horizontal,frame,source,outlier,notes
Surface Detector,TAx4 SD,TAx4_7007,39.585000,-112.843000,1435.210000,1.000000,5662.700000,32069.200000,65.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TAx4 SD,TAx4_7008,39.586000,-112.818000,1453.460000,1.000000,7816.300000,32180.500000,83.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_7009,39.586000,-112.794000,1485.400000,1.000000,9883.900000,32180.500000,115.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TAx4 SD,TAx4_7010,39.586000,-112.770000,1442.580000,1.000000,11951.400000,32180.500000,72.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.6m
Surface Detector,TAx4 SD,TAx4_7011,39.587000,-112.744000,1402.540000,1.000000,14191.200000,32291.800000,32.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.5m
Surface Detector,TAx4 SD,TAx4_7012,39.587000,-112.721000,1374.430000,1.000000,16172.600000,32291.800000,4.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TAx4 SD,TAx4_7013,39.587000,-112.702000,1376.540000,1.000000,17809.400000,32291.800000,6.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.3m
Surface Detector,TAx4 SD,TAx4_7014,39.588000,-112.673000,1379.370000,1.000000,20307.700000,32403.100000,9.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_7103,39.602000,-112.940000,1467.040000,1.000000,-2693.600000,33961.600000,97.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.5m
Surface Detector,TAx4 SD,TAx4_7104,39.603000,-112.916000,1441.410000,1.000000,-626.100000,34072.900000,71.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.0m
Surface Detector,TAx4 SD,TAx4_7105,39.603000,-112.891000,1428.860000,1.000000,1527.600000,34072.900000,58.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.1m
Surface Detector,TAx4 SD,TAx4_7106,39.604000,-112.867000,1421.700000,1.000000,3595.100000,34184.200000,51.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_7107,39.604000,-112.844000,1436.020000,1.000000,5576.500000,34184.200000,66.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.3m
Surface Detector,TAx4 SD,TAx4_7108,39.604000,-112.819000,1486.480000,1.000000,7730.200000,34184.200000,116.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.6m
Surface Detector,TAx4 SD,TAx4_7109,39.605000,-112.795000,1542.980000,1.000000,9797.700000,34295.600000,173.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.3m
Surface Detector,TAx4 SD,TAx4_7110,39.605000,-112.770000,1508.070000,3.000000,11951.400000,34295.600000,138.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=2.9m
Surface Detector,TAx4 SD,TAx4_7111,39.606000,-112.746000,1437.900000,1.000000,14019.000000,34406.900000,67.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TAx4 SD,TAx4_7112,39.602000,-112.717000,1376.510000,1.000000,16517.200000,33961.600000,6.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_7113,39.608000,-112.698000,1378.450000,1.000000,18154.000000,34629.500000,8.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_7114,39.607000,-112.674000,1378.120000,1.000000,20221.600000,34518.200000,8.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TAx4 SD,TAx4_7203,39.621000,-112.940000,1464.410000,1.000000,-2693.600000,36076.700000,94.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TAx4 SD,TAx4_7204,39.622000,-112.916000,1446.130000,1.000000,-626.100000,36188.000000,76.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TAx4 SD,TAx4_7205,39.623000,-112.892000,1437.730000,1.000000,1441.400000,36299.300000,67.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_7206,39.622000,-112.868000,1431.420000,1.000000,3509.000000,36188.000000,61.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.0m
Surface Detector,TAx4 SD,TAx4_7207,39.624000,-112.843000,1457.400000,1.000000,5662.700000,36410.600000,87.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TAx4 SD,TAx4_7208,39.624000,-112.820000,1500.210000,1.000000,7644.100000,36410.600000,130.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.6m
Surface Detector,TAx4 SD,TAx4_7209,39.623000,-112.795000,1509.990000,1.000000,9797.700000,36299.300000,140.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.6m
Surface Detector,TAx4 SD,TAx4_7210,39.624000,-112.771000,1496.550000,1.000000,11865.300000,36410.600000,126.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.9m
Surface Detector,TAx4 SD,TAx4_7211,39.624000,-112.747000,1446.520000,1.000000,13932.800000,36410.600000,76.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TAx4 SD,TAx4_7212,39.644000,-112.723000,1378.140000,1.000000,16000.300000,38637.000000,8.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.4m
Surface Detector,TAx4 SD,TAx4_7213,39.625000,-112.698000,1378.680000,1.000000,18154.000000,36522.000000,8.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.4m
Surface Detector,TAx4 SD,TAx4_7214,39.625000,-112.674000,1379.580000,1.000000,20221.600000,36522.000000,9.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_7304,39.640000,-112.916000,1459.840000,1.000000,-626.100000,38191.700000,89.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.7m
Surface Detector,TAx4 SD,TAx4_7305,39.641000,-112.893000,1449.100000,1.000000,1355.300000,38303.100000,79.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.8m
Surface Detector,TAx4 SD,TAx4_7306,39.641000,-112.868000,1446.230000,1.000000,3509.000000,38303.100000,76.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.1m
Surface Detector,TAx4 SD,TAx4_7307,39.642000,-112.844000,1444.470000,1.000000,5576.500000,38414.400000,74.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_7308,39.643000,-112.819000,1454.770000,1.000000,7730.200000,38525.700000,84.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TAx4 SD,TAx4_7309,39.642000,-112.796000,1457.450000,1.000000,9711.600000,38414.400000,87.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.4m
Surface Detector,TAx4 SD,TAx4_7310,39.643000,-112.771000,1469.090000,3.000000,11865.300000,38525.700000,99.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=3.2m
Surface Detector,TAx4 SD,TAx4_7311,39.642000,-112.746000,1439.460000,1.000000,14019.000000,38414.400000,69.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TAx4 SD,TAx4_7313,39.644000,-112.699000,1378.980000,1.000000,18067.900000,38637.000000,9.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TAx4 SD,TAx4_7404,39.659000,-112.917000,1490.320000,1.000000,-712.200000,40306.800000,120.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.1m
Surface Detector,TAx4 SD,TAx4_7405,39.659000,-112.893000,1461.440000,1.000000,1355.300000,40306.800000,91.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_7406,39.660000,-112.869000,1453.640000,1.000000,3422.800000,40418.100000,83.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.1m
Surface Detector,TAx4 SD,TAx4_7407,39.660000,-112.845000,1445.590000,1.000000,5490.400000,40418.100000,75.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.5m
Surface Detector,TAx4 SD,TAx4_7408,39.661000,-112.820000,1436.850000,1.000000,7644.100000,40529.500000,66.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.4m
Surface Detector,TAx4 SD,TAx4_7409,39.661000,-112.796000,1439.180000,3.000000,9711.600000,40529.500000,69.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=3.2m
Surface Detector,TAx4 SD,TAx4_7411,39.661000,-112.747000,1392.990000,1.000000,13932.800000,40529.500000,23.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TAx4 SD,TAx4_7412,39.662000,-112.723000,1380.930000,1.000000,16000.300000,40640.800000,10.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TAx4 SD,TAx4_7413,39.662000,-112.699000,1381.400000,1.000000,18067.900000,40640.800000,11.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_7504,39.678000,-112.918000,1512.400000,3.000000,-798.400000,42421.900000,142.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=3.2m
Surface Detector,TAx4 SD,TAx4_7505,39.678000,-112.893000,1481.910000,1.000000,1355.300000,42421.900000,111.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_7506,39.679000,-112.869000,1472.500000,1.000000,3422.800000,42533.200000,102.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_7507,39.679000,-112.845000,1462.390000,1.000000,5490.400000,42533.200000,92.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_7508,39.679000,-112.821000,1439.180000,1.000000,7557.900000,42533.200000,69.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TAx4 SD,TAx4_7509,39.679000,-112.797000,1428.870000,1.000000,9625.400000,42533.200000,58.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_7510,39.680000,-112.772000,1407.090000,1.000000,11779.100000,42644.500000,37.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.8m
Surface Detector,TAx4 SD,TAx4_7511,39.681000,-112.748000,1391.290000,1.000000,13846.700000,42755.800000,21.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TAx4 SD,TAx4_7512,39.681000,-112.724000,1382.780000,1.000000,15914.200000,42755.800000,12.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TAx4 SD,TAx4_7605,39.697000,-112.894000,1514.560000,1.000000,1269.200000,44537.000000,144.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.9m
Surface Detector,TAx4 SD,TAx4_7606,39.698000,-112.870000,1502.370000,1.000000,3336.700000,44648.300000,132.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TAx4 SD,TAx4_7607,39.698000,-112.846000,1486.980000,1.000000,5404.200000,44648.300000,117.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.4m
Surface Detector,TAx4 SD,TAx4_7608,39.698000,-112.821000,1473.900000,1.000000,7557.900000,44648.300000,103.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_7609,39.698000,-112.797000,1430.870000,1.000000,9625.400000,44648.300000,60.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.2m
Surface Detector,TAx4 SD,TAx4_7610,39.699000,-112.773000,1400.000000,1.000000,11693.000000,44759.600000,30.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.0m
Surface Detector,TAx4 SD,TAx4_7611,39.699000,-112.749000,1385.390000,1.000000,13760.500000,44759.600000,15.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_7706,39.713000,-112.866000,1530.550000,1.000000,3681.300000,46318.100000,160.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.7m
Surface Detector,TAx4 SD,TAx4_7707,39.717000,-112.846000,1522.640000,1.000000,5404.200000,46763.300000,152.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_7708,39.717000,-112.822000,1496.400000,1.000000,7471.800000,46763.300000,126.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_7709,39.717000,-112.797000,1448.970000,1.000000,9625.400000,46763.300000,79.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.7m
Surface Detector,TAx4 SD,TAx4_7710,39.718000,-112.773000,1407.810000,1.000000,11693.000000,46874.700000,37.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=7.3m
Surface Detector,TAx4 SD,TAx4_7808,39.731000,-112.820000,1538.260000,1.000000,7644.100000,48321.800000,168.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_7809,39.736000,-112.798000,1511.320000,1.000000,9539.300000,48878.400000,141.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
