name1,name2,ref,S,H,V
BR2_M10,LR_M11,AusPos,35459.767,35459.442,151.956
BR2_M10,LR_M11,AusPos,35459.760,35459.434,151.960
BR2_M10,LR_M11,AusPos,35459.777,35459.451,151.955
BR2_M10,LR_M06,AusPos,35461.467,35461.158,148.020
BR2_M10,LR_M07,AusPos,35461.827,35461.502,151.967
BR2_M10,LR_M08,AusPos,35460.454,35460.145,148.004
BR2_M10,LR_M09,AusPos,35460.833,35460.508,151.961
BR2_M10,LR2_LR1,AusPos,35392.015,35391.733,141.359
BR2_M10,LR2_M00,AusPos,35463.852,35463.544,147.985
BR2_M10,LR2_M01,AusPos,35463.977,35463.651,151.938
BR2_M10,LR2_M01,AusPos,35463.976,35463.651,151.940
BR2_M10,LR2_M01,AusPos,35463.978,35463.652,151.932
BR2_M10,LR2_M02,AusPos,35467.638,35467.329,147.979
BR2_M10,LR2_M03,AusPos,35467.885,35467.560,151.931
BR2_M10,LR2_M04,AusPos,35459.745,35459.436,147.990
BR2_M10,LR2_M05,AusPos,35460.060,35459.734,151.942
BR2_M10,LR2_M05,AusPos,35460.071,35459.745,151.940
BR2_M10,LR2_M05,AusPos,35460.057,35459.732,151.946
BR2_M10,MD_MD2,AusPos,39717.507,39717.072,185.992
BR2_M10,MD_CXF,AusPos,39880.086,39879.622,192.417
BR2_M10,MD_M01,AusPos,39901.296,39900.833,192.358
BR2_M10,MD_M10,AusPos,39901.023,39900.560,192.234
BR2_M10,MD_M11,AusPos,39897.569,39897.105,192.343
BR2_M10,MD_M12,AusPos,39895.694,39895.231,192.246
BR2_M10,MD_M13,AusPos,39891.255,39890.791,192.361
BR2_M10,MD_M14,AusPos,39889.013,39888.549,192.269
BR2_M10,MD_M02,AusPos,39902.620,39902.157,192.250
BR2_M10,MD_M03,AusPos,39904.763,39904.299,192.346
BR2_M10,MD_M04,AusPos,39905.433,39904.970,192.241
BR2_M10,MD_M05,AusPos,39906.173,39905.709,192.329
BR2_M10,MD_M06,AusPos,39906.149,39905.686,192.226
BR2_M10,MD_M07,AusPos,39905.337,39904.874,192.326
BR2_M10,MD_M08,AusPos,39904.618,39904.155,192.222
BR2_M10,MD_M09,AusPos,39902.385,39901.921,192.343
BR2_M10,MD_MD2,AusPos,39717.531,39717.096,185.990
BR2_M10,MD_CXF,AusPos,39880.087,39879.623,192.414
BR2_M10,MD_M01,AusPos,39901.316,39900.853,192.355
BR2_M10,MD_M10,AusPos,39901.027,39900.564,192.230
BR2_M10,MD_M11,AusPos,39897.570,39897.106,192.340
BR2_M10,MD_M12,AusPos,39895.695,39895.232,192.243
BR2_M10,MD_M13,AusPos,39891.258,39890.794,192.359
BR2_M10,MD_M02,AusPos,39902.623,39902.160,192.249
BR2_M10,MD_M03,AusPos,39904.767,39904.303,192.342
BR2_M10,MD_M04,AusPos,39905.436,39904.973,192.239
BR2_M10,MD_M06,AusPos,39906.150,39905.687,192.224
BR2_M10,MD_M07,AusPos,39905.338,39904.874,192.325
BR2_M10,MD_M08,AusPos,39904.619,39904.156,192.220
BR2_M10,MD_M09,AusPos,39902.383,39901.920,192.339
BR2_M10,MD_MD2,AusPos,39717.525,39717.089,185.990
BR2_M11,BR2_M06,AusPos,8.722,7.766,3.971
BR2_M11,BR2_M06,AusPos,8.733,7.782,3.963
BR2_M11,BR2_M07,AusPos,7.806,7.806,0.059
BR2_M11,BR2_M07,AusPos,7.808,7.808,0.010
BR2_M11,BR2_M07,AusPos,7.803,7.803,0.001
BR2_M11,BR2_M08,AusPos,5.979,4.471,3.970
BR2_M11,BR2_M09,AusPos,4.511,4.511,0.005
BR2_M11,BR2_M09,AusPos,4.507,4.507,0.001
BR2_M11,BR2_BR1,AusPos,73.152,72.955,5.366
BR2_M11,BR2_M10,AusPos,3.984,0.366,3.968
BR2_M11,BR2_M11,AusPos,0.010,0.009,0.004
BR2_M11,BR2_M06,AusPos,8.742,7.785,3.977
BR2_M11,BR2_M07,AusPos,7.812,7.812,0.008
BR2_M11,BR2_M08,AusPos,5.980,4.466,3.977
BR2_M11,CLF_CLF2,AusPos,20731.243,20731.243,3.466
BR2_M11,CLF_CLF,AusPos,20843.448,20843.448,3.468
BR2_M11,CLF_CLF,AusPos,20843.444,20843.444,3.468
BR2_M11,CLF_CLF2,AusPos,20731.242,20731.242,3.414
BR2_M11,LR_LR2,AusPos,35416.561,35416.292,137.939
BR2_M11,LR_M10,AusPos,35459.585,35459.292,144.050
BR2_M11,LR_M11,AusPos,35459.909,35459.600,147.996
BR2_M11,LR_M11,AusPos,35459.901,35459.592,148.000
BR2_M11,LR_M11,AusPos,35459.918,35459.609,147.995
BR2_M11,LR_M06,AusPos,35461.608,35461.316,144.060
BR2_M11,LR_M07,AusPos,35461.969,35461.660,148.007
BR2_M11,LR_M08,AusPos,35460.596,35460.303,144.043
BR2_M11,LR_M09,AusPos,35460.975,35460.666,148.000
BR2_M11,LR2_LR1,AusPos,35392.157,35391.891,137.398
BR2_M11,LR2_M00,AusPos,35463.994,35463.702,144.025
BR2_M11,LR2_M01,AusPos,35464.118,35463.810,147.978
BR2_M11,LR2_M01,AusPos,35464.117,35463.809,147.979
BR2_M11,LR2_M01,AusPos,35464.119,35463.810,147.972
BR2_M11,LR2_M02,AusPos,35467.780,35467.488,144.019
BR2_M11,LR2_M03,AusPos,35468.027,35467.718,147.971
BR2_M11,LR2_M04,AusPos,35459.886,35459.594,144.030
BR2_M11,LR2_M05,AusPos,35460.201,35459.892,147.982
BR2_M11,LR2_M05,AusPos,35460.212,35459.903,147.979
BR2_M11,LR2_M05,AusPos,35460.198,35459.890,147.986
BR2_M11,MD_MD2,AusPos,39717.844,39717.426,182.032
BR2_M11,MD_CXF,AusPos,39880.422,39879.976,188.457
BR2_M11,MD_M01,AusPos,39901.632,39901.187,188.398
BR2_M11,MD_M10,AusPos,39901.359,39900.915,188.274
BR2_M11,MD_M11,AusPos,39897.904,39897.460,188.383
BR2_M11,MD_M12,AusPos,39896.030,39895.586,188.286
BR2_M11,MD_M13,AusPos,39891.591,39891.146,188.401
BR2_M11,MD_M14,AusPos,39889.349,39888.904,188.309
BR2_M11,MD_M02,AusPos,39902.956,39902.511,188.290
BR2_M11,MD_M03,AusPos,39905.098,39904.654,188.385
BR2_M11,MD_M04,AusPos,39905.768,39905.324,188.281
BR2_M11,MD_M05,AusPos,39906.508,39906.064,188.368
BR2_M11,MD_M06,AusPos,39906.485,39906.041,188.266
BR2_M11,MD_M07,AusPos,39905.673,39905.228,188.366
BR2_M11,MD_M08,AusPos,39904.954,39904.510,188.262
BR2_M11,MD_M09,AusPos,39902.721,39902.276,188.382
BR2_M11,MD_MD2,AusPos,39717.868,39717.451,182.030
BR2_M11,MD_CXF,AusPos,39880.423,39879.977,188.454
BR2_M11,MD_M01,AusPos,39901.652,39901.207,188.395
BR2_M11,MD_M10,AusPos,39901.362,39900.918,188.269
BR2_M11,MD_M11,AusPos,39897.905,39897.461,188.380
BR2_M11,MD_M12,AusPos,39896.031,39895.586,188.282
BR2_M11,MD_M13,AusPos,39891.594,39891.149,188.399
BR2_M11,MD_M02,AusPos,39902.958,39902.514,188.289
BR2_M11,MD_M03,AusPos,39905.102,39904.657,188.382
BR2_M11,MD_M04,AusPos,39905.771,39905.327,188.279
BR2_M11,MD_M06,AusPos,39906.485,39906.041,188.263
BR2_M11,MD_M07,AusPos,39905.673,39905.229,188.364
BR2_M11,MD_M08,AusPos,39904.954,39904.510,188.260
BR2_M11,MD_M09,AusPos,39902.719,39902.274,188.379
BR2_M11,MD_MD2,AusPos,39717.861,39717.444,182.030
BR2_M06,BR2_M06,AusPos,0.052,0.052,0.007
BR2_M06,BR2_M07,AusPos,4.049,0.396,4.030
BR2_M06,BR2_M07,AusPos,3.981,0.403,3.961
BR2_M06,BR2_M07,AusPos,3.988,0.388,3.970
BR2_M06,BR2_M08,AusPos,12.047,12.047,0.001
BR2_M06,BR2_M09,AusPos,12.632,11.993,3.966
BR2_M06,BR2_M09,AusPos,12.634,11.993,3.972
BR2_M06,BR2_BR1,AusPos,68.259,68.245,1.396
BR2_M06,BR2_M10,AusPos,7.957,7.957,0.003
BR2_M06,BR2_M11,AusPos,8.712,7.757,3.966
BR2_M06,BR2_M06,AusPos,0.032,0.031,0.006
BR2_M06,BR2_M07,AusPos,3.984,0.409,3.963
BR2_M06,BR2_M08,AusPos,12.043,12.043,0.007
BR2_M06,CLF_CLF2,AusPos,20730.980,20730.978,7.437
BR2_M06,CLF_CLF,AusPos,20843.244,20843.242,7.439
BR2_M06,CLF_CLF,AusPos,20843.239,20843.238,7.439
BR2_M06,CLF_CLF2,AusPos,20730.979,20730.977,7.385
BR2_M06,LR_LR2,AusPos,35412.326,35412.041,141.909
BR2_M06,LR_M10,AusPos,35455.340,35455.031,148.021
BR2_M06,LR_M11,AusPos,35455.664,35455.338,151.967
BR2_M06,LR_M11,AusPos,35455.657,35455.331,151.970
BR2_M06,LR_M11,AusPos,35455.673,35455.348,151.966
BR2_M06,LR_M06,AusPos,35457.365,35457.056,148.030
BR2_M06,LR_M07,AusPos,35457.726,35457.400,151.978
BR2_M06,LR_M08,AusPos,35456.350,35456.041,148.014
BR2_M06,LR_M09,AusPos,35456.729,35456.404,151.971
BR2_M06,LR2_LR1,AusPos,35387.912,35387.630,141.369
BR2_M06,LR2_M00,AusPos,35459.751,35459.442,147.996
BR2_M06,LR2_M01,AusPos,35459.876,35459.550,151.949
BR2_M06,LR2_M01,AusPos,35459.875,35459.549,151.950
BR2_M06,LR2_M01,AusPos,35459.876,35459.551,151.942
BR2_M06,LR2_M02,AusPos,35463.537,35463.228,147.989
BR2_M06,LR2_M03,AusPos,35463.784,35463.459,151.942
BR2_M06,LR2_M04,AusPos,35455.642,35455.333,148.001
BR2_M06,LR2_M05,AusPos,35455.957,35455.631,151.953
BR2_M06,LR2_M05,AusPos,35455.968,35455.642,151.950
BR2_M06,LR2_M05,AusPos,35455.954,35455.629,151.957
BR2_M06,MD_MD2,AusPos,39719.968,39719.533,186.003
BR2_M06,MD_CXF,AusPos,39882.521,39882.057,192.428
BR2_M06,MD_M01,AusPos,39903.728,39903.265,192.369
BR2_M06,MD_M10,AusPos,39903.461,39902.998,192.244
BR2_M06,MD_M11,AusPos,39900.008,39899.544,192.354
BR2_M06,MD_M12,AusPos,39898.134,39897.670,192.257
BR2_M06,MD_M13,AusPos,39893.695,39893.231,192.372
BR2_M06,MD_M14,AusPos,39891.453,39890.989,192.280
BR2_M06,MD_M02,AusPos,39905.053,39904.589,192.261
BR2_M06,MD_M03,AusPos,39907.196,39906.733,192.356
BR2_M06,MD_M04,AusPos,39907.867,39907.404,192.252
BR2_M06,MD_M05,AusPos,39908.608,39908.144,192.339
BR2_M06,MD_M06,AusPos,39908.585,39908.122,192.237
BR2_M06,MD_M07,AusPos,39907.774,39907.310,192.337
BR2_M06,MD_M08,AusPos,39907.055,39906.592,192.232
BR2_M06,MD_M09,AusPos,39904.823,39904.359,192.353
BR2_M06,MD_MD2,AusPos,39719.993,39719.557,186.000
BR2_M06,MD_CXF,AusPos,39882.522,39882.058,192.424
BR2_M06,MD_M01,AusPos,39903.749,39903.285,192.366
BR2_M06,MD_M10,AusPos,39903.465,39903.002,192.240
BR2_M06,MD_M11,AusPos,39900.009,39899.545,192.351
BR2_M06,MD_M12,AusPos,39898.134,39897.671,192.253
BR2_M06,MD_M13,AusPos,39893.698,39893.234,192.369
BR2_M06,MD_M02,AusPos,39905.055,39904.592,192.260
BR2_M06,MD_M03,AusPos,39907.200,39906.737,192.353
BR2_M06,MD_M04,AusPos,39907.870,39907.407,192.250
BR2_M06,MD_M06,AusPos,39908.585,39908.122,192.234
BR2_M06,MD_M07,AusPos,39907.774,39907.310,192.335
BR2_M06,MD_M08,AusPos,39907.055,39906.592,192.230
BR2_M06,MD_M09,AusPos,39904.821,39904.357,192.349
BR2_M06,MD_MD2,AusPos,39719.986,39719.550,186.000
BR2_M06,BR2_M07,AusPos,4.037,0.346,4.022
BR2_M06,BR2_M07,AusPos,3.969,0.352,3.953
BR2_M06,BR2_M07,AusPos,3.977,0.338,3.962
BR2_M06,BR2_M08,AusPos,12.056,12.056,0.007
BR2_M06,BR2_M09,AusPos,12.636,12.000,3.959
BR2_M06,BR2_M09,AusPos,12.638,12.000,3.965
BR2_M06,BR2_BR1,AusPos,68.291,68.277,1.403
BR2_M06,BR2_M10,AusPos,7.974,7.974,0.004
BR2_M06,BR2_M11,AusPos,8.722,7.772,3.959
BR2_M06,BR2_M06,AusPos,0.028,0.025,0.013
BR2_M06,BR2_M07,AusPos,3.972,0.359,3.956
BR2_M06,BR2_M08,AusPos,12.051,12.051,0.014
BR2_M06,CLF_CLF2,AusPos,20731.029,20731.027,7.429
BR2_M06,CLF_CLF,AusPos,20843.293,20843.291,7.431
BR2_M06,CLF_CLF,AusPos,20843.288,20843.287,7.431
BR2_M06,CLF_CLF2,AusPos,20731.028,20731.026,7.378
BR2_M06,LR_LR2,AusPos,35412.359,35412.075,141.902
BR2_M06,LR_M10,AusPos,35455.373,35455.064,148.014
BR2_M06,LR_M11,AusPos,35455.697,35455.371,151.959
BR2_M06,LR_M11,AusPos,35455.690,35455.364,151.963
BR2_M06,LR_M11,AusPos,35455.706,35455.381,151.959
BR2_M06,LR_M06,AusPos,35457.398,35457.089,148.023
BR2_M06,LR_M07,AusPos,35457.759,35457.433,151.970
BR2_M06,LR_M08,AusPos,35456.383,35456.074,148.007
BR2_M06,LR_M09,AusPos,35456.762,35456.437,151.964
BR2_M06,LR2_LR1,AusPos,35387.945,35387.663,141.362
BR2_M06,LR2_M00,AusPos,35459.784,35459.475,147.988
BR2_M06,LR2_M01,AusPos,35459.909,35459.583,151.942
BR2_M06,LR2_M01,AusPos,35459.908,35459.582,151.943
BR2_M06,LR2_M01,AusPos,35459.909,35459.584,151.935
BR2_M06,LR2_M02,AusPos,35463.570,35463.262,147.982
BR2_M06,LR2_M03,AusPos,35463.818,35463.492,151.934
BR2_M06,LR2_M04,AusPos,35455.675,35455.366,147.993
BR2_M06,LR2_M05,AusPos,35455.990,35455.665,151.946
BR2_M06,LR2_M05,AusPos,35456.001,35455.675,151.943
BR2_M06,LR2_M05,AusPos,35455.988,35455.662,151.949
BR2_M06,MD_MD2,AusPos,39720.020,39719.585,185.996
BR2_M06,MD_CXF,AusPos,39882.573,39882.109,192.420
BR2_M06,MD_M01,AusPos,39903.780,39903.317,192.361
BR2_M06,MD_M10,AusPos,39903.513,39903.050,192.237
BR2_M06,MD_M11,AusPos,39900.059,39899.596,192.347
BR2_M06,MD_M12,AusPos,39898.185,39897.722,192.249
BR2_M06,MD_M13,AusPos,39893.746,39893.283,192.364
BR2_M06,MD_M14,AusPos,39891.504,39891.041,192.272
BR2_M06,MD_M02,AusPos,39905.104,39904.641,192.253
BR2_M06,MD_M03,AusPos,39907.248,39906.784,192.349
BR2_M06,MD_M04,AusPos,39907.918,39907.455,192.244
BR2_M06,MD_M05,AusPos,39908.659,39908.196,192.332
BR2_M06,MD_M06,AusPos,39908.637,39908.174,192.229
BR2_M06,MD_M07,AusPos,39907.825,39907.362,192.329
BR2_M06,MD_M08,AusPos,39907.107,39906.644,192.225
BR2_M06,MD_M09,AusPos,39904.874,39904.411,192.346
BR2_M06,MD_MD2,AusPos,39720.044,39719.609,185.993
BR2_M06,MD_CXF,AusPos,39882.574,39882.110,192.417
BR2_M06,MD_M01,AusPos,39903.800,39903.337,192.358
BR2_M06,MD_M10,AusPos,39903.516,39903.053,192.233
BR2_M06,MD_M11,AusPos,39900.060,39899.597,192.343
BR2_M06,MD_M12,AusPos,39898.186,39897.723,192.246
BR2_M06,MD_M13,AusPos,39893.749,39893.285,192.362
BR2_M06,MD_M02,AusPos,39905.107,39904.644,192.252
BR2_M06,MD_M03,AusPos,39907.252,39906.788,192.345
BR2_M06,MD_M04,AusPos,39907.921,39907.458,192.242
BR2_M06,MD_M06,AusPos,39908.637,39908.174,192.227
BR2_M06,MD_M07,AusPos,39907.826,39907.362,192.328
BR2_M06,MD_M08,AusPos,39907.107,39906.644,192.223
BR2_M06,MD_M09,AusPos,39904.873,39904.409,192.342
BR2_M06,MD_MD2,AusPos,39720.038,39719.602,185.993
BR2_M07,BR2_M07,AusPos,0.069,0.007,0.069
BR2_M07,BR2_M07,AusPos,0.061,0.008,0.060
BR2_M07,BR2_M08,AusPos,12.688,12.031,4.029
BR2_M07,BR2_M09,AusPos,11.965,11.965,0.064
BR2_M07,BR2_M09,AusPos,11.965,11.965,0.058
BR2_M07,BR2_BR1,AusPos,68.767,68.553,5.425
BR2_M07,BR2_M10,AusPos,8.967,8.012,4.027
BR2_M07,BR2_M11,AusPos,7.797,7.797,0.064
BR2_M07,BR2_M06,AusPos,4.053,0.370,4.036
BR2_M07,BR2_M07,AusPos,0.068,0.014,0.067
BR2_M07,BR2_M08,AusPos,12.685,12.026,4.036
BR2_M07,CLF_CLF2,AusPos,20731.373,20731.372,3.407
BR2_M07,CLF_CLF,AusPos,20843.637,20843.636,3.409
BR2_M07,CLF_CLF,AusPos,20843.632,20843.632,3.409
BR2_M07,CLF_CLF2,AusPos,20731.371,20731.371,3.355
BR2_M07,LR_LR2,AusPos,35412.624,35412.356,137.880
BR2_M07,LR_M10,AusPos,35455.637,35455.345,143.991
BR2_M07,LR_M11,AusPos,35455.961,35455.652,147.937
BR2_M07,LR_M11,AusPos,35455.954,35455.645,147.941
BR2_M07,LR_M11,AusPos,35455.970,35455.662,147.936
BR2_M07,LR_M06,AusPos,35457.662,35457.370,144.001
BR2_M07,LR_M07,AusPos,35458.023,35457.714,147.948
BR2_M07,LR_M08,AusPos,35456.647,35456.355,143.984
BR2_M07,LR_M09,AusPos,35457.026,35456.718,147.941
BR2_M07,LR2_LR1,AusPos,35388.210,35387.944,137.339
BR2_M07,LR2_M00,AusPos,35460.049,35459.756,143.966
BR2_M07,LR2_M01,AusPos,35460.173,35459.864,147.919
BR2_M07,LR2_M01,AusPos,35460.172,35459.863,147.920
BR2_M07,LR2_M01,AusPos,35460.173,35459.865,147.912
BR2_M07,LR2_M02,AusPos,35463.835,35463.543,143.960
BR2_M07,LR2_M03,AusPos,35464.082,35463.773,147.912
BR2_M07,LR2_M04,AusPos,35455.940,35455.647,143.971
BR2_M07,LR2_M05,AusPos,35456.254,35455.945,147.923
BR2_M07,LR2_M05,AusPos,35456.265,35455.956,147.920
BR2_M07,LR2_M05,AusPos,35456.251,35455.943,147.927
BR2_M07,MD_MD2,AusPos,39720.338,39719.921,181.973
BR2_M07,MD_CXF,AusPos,39882.891,39882.446,188.398
BR2_M07,MD_M01,AusPos,39904.098,39903.654,188.339
BR2_M07,MD_M10,AusPos,39903.831,39903.387,188.214
BR2_M07,MD_M11,AusPos,39900.377,39899.933,188.324
BR2_M07,MD_M12,AusPos,39898.503,39898.059,188.227
BR2_M07,MD_M13,AusPos,39894.064,39893.620,188.342
BR2_M07,MD_M14,AusPos,39891.822,39891.378,188.250
BR2_M07,MD_M02,AusPos,39905.422,39904.978,188.231
BR2_M07,MD_M03,AusPos,39907.566,39907.121,188.326
BR2_M07,MD_M04,AusPos,39908.236,39907.792,188.222
BR2_M07,MD_M05,AusPos,39908.977,39908.533,188.309
BR2_M07,MD_M06,AusPos,39908.954,39908.511,188.207
BR2_M07,MD_M07,AusPos,39908.143,39907.699,188.307
BR2_M07,MD_M08,AusPos,39907.425,39906.981,188.202
BR2_M07,MD_M09,AusPos,39905.192,39904.748,188.323
BR2_M07,MD_MD2,AusPos,39720.362,39719.945,181.971
BR2_M07,MD_CXF,AusPos,39882.892,39882.447,188.395
BR2_M07,MD_M01,AusPos,39904.118,39903.674,188.336
BR2_M07,MD_M10,AusPos,39903.834,39903.390,188.210
BR2_M07,MD_M11,AusPos,39900.378,39899.934,188.321
BR2_M07,MD_M12,AusPos,39898.503,39898.059,188.223
BR2_M07,MD_M13,AusPos,39894.067,39893.622,188.340
BR2_M07,MD_M02,AusPos,39905.425,39904.981,188.230
BR2_M07,MD_M03,AusPos,39907.570,39907.125,188.323
BR2_M07,MD_M04,AusPos,39908.239,39907.795,188.220
BR2_M07,MD_M06,AusPos,39908.954,39908.511,188.204
BR2_M07,MD_M07,AusPos,39908.143,39907.699,188.305
BR2_M07,MD_M08,AusPos,39907.425,39906.981,188.200
BR2_M07,MD_M09,AusPos,39905.190,39904.746,188.320
BR2_M07,MD_MD2,AusPos,39720.356,39719.939,181.971
BR2_M07,BR2_M07,AusPos,0.017,0.015,0.009
BR2_M07,BR2_M08,AusPos,12.667,12.032,3.960
BR2_M07,BR2_M09,AusPos,11.966,11.966,0.005
BR2_M07,BR2_M09,AusPos,11.966,11.966,0.011
BR2_M07,BR2_BR1,AusPos,68.766,68.557,5.356
BR2_M07,BR2_M10,AusPos,8.939,8.015,3.957
BR2_M07,BR2_M11,AusPos,7.799,7.799,0.006
BR2_M07,BR2_M06,AusPos,3.985,0.376,3.967
BR2_M07,BR2_M07,AusPos,0.007,0.007,0.002
BR2_M07,BR2_M08,AusPos,12.665,12.027,3.967
BR2_M07,CLF_CLF2,AusPos,20731.379,20731.378,3.476
BR2_M07,CLF_CLF,AusPos,20843.643,20843.643,3.478
BR2_M07,CLF_CLF,AusPos,20843.639,20843.638,3.478
BR2_M07,CLF_CLF2,AusPos,20731.378,20731.377,3.424
BR2_M07,LR_LR2,AusPos,35412.629,35412.360,137.949
BR2_M07,LR_M10,AusPos,35455.642,35455.349,144.060
BR2_M07,LR_M11,AusPos,35455.965,35455.657,148.006
BR2_M07,LR_M11,AusPos,35455.958,35455.649,148.010
BR2_M07,LR_M11,AusPos,35455.975,35455.666,148.005
BR2_M07,LR_M06,AusPos,35457.667,35457.374,144.070
BR2_M07,LR_M07,AusPos,35458.027,35457.718,148.017
BR2_M07,LR_M08,AusPos,35456.652,35456.359,144.054
BR2_M07,LR_M09,AusPos,35457.031,35456.722,148.010
BR2_M07,LR2_LR1,AusPos,35388.215,35387.948,137.408
BR2_M07,LR2_M00,AusPos,35460.053,35459.761,144.035
BR2_M07,LR2_M01,AusPos,35460.177,35459.868,147.988
BR2_M07,LR2_M01,AusPos,35460.176,35459.867,147.989
BR2_M07,LR2_M01,AusPos,35460.178,35459.869,147.982
BR2_M07,LR2_M02,AusPos,35463.839,35463.547,144.029
BR2_M07,LR2_M03,AusPos,35464.086,35463.777,147.981
BR2_M07,LR2_M04,AusPos,35455.944,35455.651,144.040
BR2_M07,LR2_M05,AusPos,35456.258,35455.950,147.992
BR2_M07,LR2_M05,AusPos,35456.269,35455.960,147.989
BR2_M07,LR2_M05,AusPos,35456.256,35455.947,147.996
BR2_M07,MD_MD2,AusPos,39720.345,39719.928,182.042
BR2_M07,MD_CXF,AusPos,39882.898,39882.452,188.467
BR2_M07,MD_M01,AusPos,39904.105,39903.660,188.408
BR2_M07,MD_M10,AusPos,39903.838,39903.393,188.284
BR2_M07,MD_M11,AusPos,39900.384,39899.939,188.393
BR2_M07,MD_M12,AusPos,39898.510,39898.066,188.296
BR2_M07,MD_M13,AusPos,39894.071,39893.626,188.411
BR2_M07,MD_M14,AusPos,39891.829,39891.384,188.319
BR2_M07,MD_M02,AusPos,39905.429,39904.985,188.300
BR2_M07,MD_M03,AusPos,39907.573,39907.128,188.395
BR2_M07,MD_M04,AusPos,39908.243,39907.799,188.291
BR2_M07,MD_M05,AusPos,39908.984,39908.539,188.378
BR2_M07,MD_M06,AusPos,39908.961,39908.517,188.276
BR2_M07,MD_M07,AusPos,39908.150,39907.705,188.376
BR2_M07,MD_M08,AusPos,39907.431,39906.987,188.272
BR2_M07,MD_M09,AusPos,39905.199,39904.754,188.392
BR2_M07,MD_MD2,AusPos,39720.369,39719.952,182.040
BR2_M07,MD_CXF,AusPos,39882.899,39882.453,188.464
BR2_M07,MD_M01,AusPos,39904.125,39903.680,188.405
BR2_M07,MD_M10,AusPos,39903.841,39903.397,188.280
BR2_M07,MD_M11,AusPos,39900.385,39899.940,188.390
BR2_M07,MD_M12,AusPos,39898.510,39898.066,188.292
BR2_M07,MD_M13,AusPos,39894.074,39893.629,188.409
BR2_M07,MD_M02,AusPos,39905.432,39904.988,188.299
BR2_M07,MD_M03,AusPos,39907.576,39907.132,188.392
BR2_M07,MD_M04,AusPos,39908.246,39907.802,188.289
BR2_M07,MD_M06,AusPos,39908.961,39908.517,188.273
BR2_M07,MD_M07,AusPos,39908.150,39907.706,188.374
BR2_M07,MD_M08,AusPos,39907.432,39906.988,188.270
BR2_M07,MD_M09,AusPos,39905.197,39904.752,188.389
BR2_M07,MD_MD2,AusPos,39720.363,39719.945,182.040
BR2_M07,BR2_M08,AusPos,12.667,12.029,3.969
BR2_M07,BR2_M09,AusPos,11.964,11.964,0.004
BR2_M07,BR2_M09,AusPos,11.964,11.964,0.003
BR2_M07,BR2_BR1,AusPos,68.757,68.547,5.365
BR2_M07,BR2_M10,AusPos,8.938,8.009,3.966
BR2_M07,BR2_M11,AusPos,7.794,7.794,0.003
BR2_M07,BR2_M06,AusPos,3.992,0.362,3.976
BR2_M07,BR2_M07,AusPos,0.023,0.022,0.007
BR2_M07,BR2_M08,AusPos,12.665,12.025,3.976
BR2_M07,CLF_CLF2,AusPos,20731.365,20731.365,3.467
BR2_M07,CLF_CLF,AusPos,20843.629,20843.629,3.469
BR2_M07,CLF_CLF,AusPos,20843.625,20843.624,3.469
BR2_M07,CLF_CLF2,AusPos,20731.364,20731.363,3.415
BR2_M07,LR_LR2,AusPos,35412.619,35412.351,137.940
BR2_M07,LR_M10,AusPos,35455.632,35455.340,144.052
BR2_M07,LR_M11,AusPos,35455.956,35455.647,147.997
BR2_M07,LR_M11,AusPos,35455.949,35455.640,148.001
BR2_M07,LR_M11,AusPos,35455.965,35455.656,147.996
BR2_M07,LR_M06,AusPos,35457.657,35457.364,144.061
BR2_M07,LR_M07,AusPos,35458.018,35457.709,148.008
BR2_M07,LR_M08,AusPos,35456.642,35456.350,144.045
BR2_M07,LR_M09,AusPos,35457.021,35456.712,148.002
BR2_M07,LR2_LR1,AusPos,35388.205,35387.939,137.400
BR2_M07,LR2_M00,AusPos,35460.044,35459.751,144.026
BR2_M07,LR2_M01,AusPos,35460.168,35459.859,147.979
BR2_M07,LR2_M01,AusPos,35460.167,35459.858,147.981
BR2_M07,LR2_M01,AusPos,35460.168,35459.860,147.973
BR2_M07,LR2_M02,AusPos,35463.830,35463.537,144.020
BR2_M07,LR2_M03,AusPos,35464.076,35463.768,147.972
BR2_M07,LR2_M04,AusPos,35455.935,35455.642,144.031
BR2_M07,LR2_M05,AusPos,35456.249,35455.940,147.983
BR2_M07,LR2_M05,AusPos,35456.260,35455.951,147.981
BR2_M07,LR2_M05,AusPos,35456.246,35455.938,147.987
BR2_M07,MD_MD2,AusPos,39720.330,39719.913,182.033
BR2_M07,MD_CXF,AusPos,39882.883,39882.438,188.458
BR2_M07,MD_M01,AusPos,39904.090,39903.645,188.399
BR2_M07,MD_M10,AusPos,39903.823,39903.379,188.275
BR2_M07,MD_M11,AusPos,39900.369,39899.924,188.384
BR2_M07,MD_M12,AusPos,39898.495,39898.051,188.287
BR2_M07,MD_M13,AusPos,39894.056,39893.611,188.402
BR2_M07,MD_M14,AusPos,39891.814,39891.370,188.310
BR2_M07,MD_M02,AusPos,39905.414,39904.970,188.291
BR2_M07,MD_M03,AusPos,39907.558,39907.113,188.387
BR2_M07,MD_M04,AusPos,39908.228,39907.784,188.282
BR2_M07,MD_M05,AusPos,39908.969,39908.525,188.370
BR2_M07,MD_M06,AusPos,39908.946,39908.502,188.267
BR2_M07,MD_M07,AusPos,39908.135,39907.691,188.367
BR2_M07,MD_M08,AusPos,39907.417,39906.973,188.263
BR2_M07,MD_M09,AusPos,39905.184,39904.740,188.383
